lemma	lemma_orth	xpostag	llfpm10	lemma_freq	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	suffix_init	trigram	bigram1	bigram2	type
hajlong	hajlong	[/V][Prs.NDef.2Pl]	0.787339832959484	5252	n	g	2	NA	NA	NA	NA	NA	tok	hajlongtok	hajlongtok	22	-1.5905622036357516	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	hajlongtok	t	ngt	ng	gt	linking vowel never
pukkast	pukkaszt	[/V][Prs.NDef.3Pl]	0.07858555913932033	1027	s	t	2	pukkastanak	pukkasztanak	anak	22	-1.5905622036357516	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	pukkastanak	NA	NA	st	NA	linking vowel always
sökell	szökell	[/V][Prs.NDef.2Sg]	0.4649551242140798	2500	l	l	2	NA	NA	NA	NA	NA	s	sökells	szökellsz	22	-1.5905622036357516	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	sökells	s	lls	ll	ls	linking vowel never
rivall	rivall	[/V][Prs.NDef.3Pl]	0.438452432946143	2352	l	l	2	rivallanak	rivallanak	anak	6	-2.1548336340743144	nak	rivallnak	rivallnak	21	-1.6107655897240385	0.2857142857142857	-1.252762968495368	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rivallnak	n	lln	ll	ln	linking vowel varies
šokall	sokall	[/V][Prs.NDef.2Sg]	1.272002819729194	16032	l	l	2	šokallas	sokallasz	as	9	-1.978742375018633	s	šokalls	sokallsz	21	-1.6107655897240385	0.42857142857142855	-0.8472978603872037	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šokalls	s	lls	ll	ls	linking vowel varies
tilt	tilt	[/V][Prs.NDef.2Pl]	2.4688841658205796	252272	l	t	1	tiltotok	tiltotok	otok	21	-1.6107655897240385	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	tiltotok	NA	NA	lt	NA	linking vowel always
čüggest	csüggeszt	[/V][Prs.NDef.3Pl]	-0.08975210635994839	697	s	t	2	čüggestenek	csüggesztenek	enek	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	čüggestenek	NA	NA	st	NA	linking vowel always
hullong	hullong	[/V][Prs.NDef.3Pl]	-0.6385186582963649	197	n	g	2	hullonganak	hullonganak	anak	20	-1.6319548887939763	nak	hullongnak	hullongnak	2	-2.6319548887939765	10	2.302585092994046	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	hullongnak	n	ngn	ng	gn	linking vowel varies
ideért	ideért	[/V][Prs.NDef.2Pl]	2.3820844674594666	206571	r	t	3	ideértetek	ideértetek	etek	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	ideértetek	NA	NA	rt	NA	linking vowel always
köhint	köhint	[/V][Prs.NDef.2Sg]	0.30731469754475466	1739	n	t	2	köhintes	köhintesz	es	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	köhintes	NA	NA	nt	NA	linking vowel always
kösönt	köszönt	[/V][Prs.NDef.2Pl]	2.6232584999815622	359951	n	t	2	kösöntötök	köszöntötök	ötök	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	kösöntötök	NA	NA	nt	NA	linking vowel always
lázong	lázong	[/V][Prs.NDef.2Sg]	0.478803120085911	2581	n	g	2	lázongas	lázongasz	as	4	-2.3309248931299953	s	lázongs	lázongsz	20	-1.6319548887939763	0.2	-1.6094379124341005	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lázongs	s	ngs	ng	gs	linking vowel varies
ṉalint	nyalint	[/V][Prs.NDef.3Pl]	-0.4529779415008072	302	n	t	2	ṉalintanak	nyalintanak	anak	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	ṉalintanak	NA	NA	nt	NA	linking vowel always
ojt	ojt	[/V][Prs.NDef.3Pl]	-0.10951065528765676	666	j	t	1	ojtanak	ojtanak	anak	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	ojtanak	NA	NA	jt	NA	linking vowel always
ost	oszt	[/V][Prs.1Sg›2]	3.0325272520246824	923660	s	t	1	ostalak	osztalak	alak	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	ostalak	NA	NA	st	NA	linking vowel always
reštell	restell	[/V][Prs.1Sg›2]	0.8460340874569128	6012	l	l	2	NA	NA	NA	NA	NA	ek	reštellek	restellek	20	-1.6319548887939763	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	reštellek	e	lle	ll	le	linking vowel never
šikkast	sikkaszt	[/V][Prs.NDef.2Sg]	0.6841203460444203	4141	s	t	2	šikkastas	sikkasztasz	as	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šikkastas	NA	NA	st	NA	linking vowel always
šújt	sújt	[/V][Prs.NDef.2Pl]	2.2020777650972594	136478	j	t	1	šújtotok	sújtotok	otok	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	šújtotok	NA	NA	jt	NA	linking vowel always
tévest	téveszt	[/V][Prs.1Sg›2]	1.7844276275827178	52169	s	t	2	tévestelek	tévesztelek	elek	20	-1.6319548887939763	lek	tévestlek	tévesztlek	4	-2.3309248931299953	5	1.6094379124341005	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tévestlek	l	stl	st	tl	linking vowel varies
vesejt	veszejt	[/V][Prs.NDef.3Pl]	0.22987810886396828	1455	j	t	2	vesejtenek	veszejtenek	enek	20	-1.6319548887939763	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	vesejtenek	NA	NA	jt	NA	linking vowel always
átall	átall	[/V][Prs.NDef.2Sg]	1.0077805511732596	8725	l	l	2	átallas	átallasz	as	20	-1.6319548887939763	s	átalls	átallsz	13	-1.819041532151121	1.5384615384615383	0.43078291609245434	TRUE	Prs.NDef.2Sg (mondas)	4096	test	átalls	s	lls	ll	ls	linking vowel varies
ömleng	ömleng	[/V][Prs.NDef.2Sg]	0.2612518642658714	1564	n	g	2	ömlenges	ömlengesz	es	4	-2.3309248931299953	s	ömlengs	ömlengsz	20	-1.6319548887939763	0.2	-1.6094379124341005	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ömlengs	s	ngs	ng	gs	linking vowel varies
ömleng	ömleng	[/V][Prs.NDef.2Pl]	0.2612518642658714	1564	n	g	2	NA	NA	NA	NA	NA	tek	ömlengtek	ömlengtek	20	-1.6319548887939763	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	ömlengtek	t	ngt	ng	gt	linking vowel never
jelent	jelent	[/V][Prs.1Sg›2]	3.848512349249592	6046405	n	t	2	jelentelek	jelentelek	elek	19	-1.654231283505129	lek	jelentlek	jelentlek	5	-2.234014880121939	3.8	1.33500106673234	TRUE	Prs.1Sg›2 (mondalak)	1749	test	jelentlek	l	ntl	nt	tl	linking vowel varies
löṯṯint	löttyint	[/V][Prs.NDef.2Sg]	0.512307884968014	2788	n	t	2	löṯṯintes	löttyintesz	es	19	-1.654231283505129	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	löṯṯintes	NA	NA	nt	NA	linking vowel always
megrettent	megrettent	[/V][Prs.NDef.3Pl]	0.09599282075082018	1069	n	t	3	megrettentenek	megrettentenek	enek	19	-1.654231283505129	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	megrettentenek	NA	NA	nt	NA	linking vowel always
tasajt	taszajt	[/V][Prs.NDef.3Pl]	-0.05850306675849135	749	j	t	2	tasajtanak	taszajtanak	anak	19	-1.654231283505129	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	tasajtanak	NA	NA	jt	NA	linking vowel always
tévest	téveszt	[/V][Prs.NDef.2Pl]	1.7844276275827178	52169	s	t	2	tévestetek	tévesztetek	etek	19	-1.654231283505129	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	tévestetek	NA	NA	st	NA	linking vowel always
bomlast	bomlaszt	[/V][Prs.NDef.2Sg]	0.7934978123268719	5327	s	t	2	bomlastas	bomlasztasz	as	18	-1.6777123793546518	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	bomlastas	NA	NA	st	NA	linking vowel always
dühöng	dühöng	[/V][Prs.NDef.2Pl]	1.3723234834061857	20198	n	g	2	dühöngötök	dühöngötök	ötök	3	-2.455863629738295	tök	dühöngtök	dühöngtök	18	-1.6777123793546518	0.16666666666666666	-1.791759469228055	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	dühöngtök	t	ngt	ng	gt	linking vowel varies
felbujt	felbujt	[/V][Prs.NDef.3Pl]	-0.02023158078663485	818	j	t	2	felbujtanak	felbujtanak	anak	18	-1.6777123793546518	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	felbujtanak	NA	NA	jt	NA	linking vowel always
fullast	fullaszt	[/V][Prs.NDef.3Pl]	0.3806714621600735	2059	s	t	2	fullastanak	fullasztanak	anak	18	-1.6777123793546518	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	fullastanak	NA	NA	st	NA	linking vowel always
gerjest	gerjeszt	[/V][Prs.1Sg›2]	1.5671280377017365	31631	s	t	2	gerjestelek	gerjesztelek	elek	18	-1.6777123793546518	lek	gerjestlek	gerjesztlek	1	-2.932984884457958	18	2.8903717578961645	TRUE	Prs.1Sg›2 (mondalak)	1749	test	gerjestlek	l	stl	st	tl	linking vowel varies
kaparint	kaparint	[/V][Prs.NDef.2Sg]	1.021257624981367	9000	n	t	3	kaparintas	kaparintasz	as	18	-1.6777123793546518	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	kaparintas	NA	NA	nt	NA	linking vowel always
šarjast	sarjaszt	[/V][Prs.NDef.3Pl]	-0.08295162676818883	708	s	t	2	šarjastanak	sarjasztanak	anak	18	-1.6777123793546518	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šarjastanak	NA	NA	st	NA	linking vowel always
vest	veszt	[/V][Prs.1Sg›2]	2.6514582920249814	384099	s	t	1	vestelek	vesztelek	elek	18	-1.6777123793546518	lek	vestlek	vesztlek	3	-2.455863629738295	6	1.791759469228055	TRUE	Prs.1Sg›2 (mondalak)	1749	test	vestlek	l	stl	st	tl	linking vowel varies
bont	bont	[/V][Prs.1Sg›2]	2.508831177112865	276577	n	t	1	bontalak	bontalak	alak	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	bontalak	NA	NA	nt	NA	linking vowel always
bólint	bólint	[/V][Prs.NDef.2Pl]	1.825949705664744	57403	n	t	2	bólintotok	bólintotok	otok	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	bólintotok	NA	NA	nt	NA	linking vowel always
čippent	csippent	[/V][Prs.NDef.2Sg]	0.4818213950430548	2599	n	t	2	čippentes	csippentesz	es	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	čippentes	NA	NA	nt	NA	linking vowel always
fakast	fakaszt	[/V][Prs.NDef.2Pl]	1.1098661580928315	11037	s	t	2	fakastotok	fakasztotok	otok	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	fakastotok	NA	NA	st	NA	linking vowel always
kelt	kelt	[/V][Prs.1Sg›2]	2.7981185534768014	538398	l	t	1	keltelek	keltelek	elek	17	-1.702535963079684	lek	keltlek	keltlek	1	-2.932984884457958	17	2.833213344056216	TRUE	Prs.1Sg›2 (mondalak)	1749	test	keltlek	l	ltl	lt	tl	linking vowel varies
kepest	kepeszt	[/V][Prs.NDef.2Sg]	-0.20870901485716883	530	s	t	2	kepestes	kepesztesz	es	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	kepestes	NA	NA	st	NA	linking vowel always
merest	mereszt	[/V][Prs.NDef.2Sg]	0.9516972197480672	7668	s	t	2	merestes	meresztesz	es	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	merestes	NA	NA	st	NA	linking vowel always
ṉissant	nyisszant	[/V][Prs.NDef.3Pl]	-0.141996409369142	618	n	t	2	ṉissantanak	nyisszantanak	anak	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	ṉissantanak	NA	NA	nt	NA	linking vowel always
pöccint	pöccint	[/V][Prs.NDef.3Pl]	0.38612117485181846	2085	n	t	2	pöccintenek	pöccintenek	enek	17	-1.702535963079684	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	pöccintenek	NA	NA	nt	NA	linking vowel always
riast	riaszt	[/V][Prs.1Sg›2]	1.8228823519462607	56999	s	t	2	riastalak	riasztalak	alak	17	-1.702535963079684	lak	riastlak	riasztlak	9	-1.978742375018633	1.8888888888888888	0.6359887667199967	TRUE	Prs.1Sg›2 (mondalak)	1749	test	riastlak	l	stl	st	tl	linking vowel varies
akast	akaszt	[/V][Prs.NDef.2Pl]	2.0187556513332554	89483	s	t	2	akastotok	akasztotok	otok	16	-1.728864901802033	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	akastotok	NA	NA	st	NA	linking vowel always
fedd	fedd	[/V][Prs.NDef.3Pl]	0.5069790514629471	2754	d	d	1	NA	NA	NA	NA	NA	nek	feddnek	feddnek	16	-1.728864901802033	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	feddnek	n	ddn	dd	dn	linking vowel never
gerjest	gerjeszt	[/V][Prs.NDef.2Pl]	1.5671280377017365	31631	s	t	2	gerjestetek	gerjesztetek	etek	16	-1.728864901802033	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	gerjestetek	NA	NA	st	NA	linking vowel always
kevešell	kevesell	[/V][Prs.NDef.2Pl]	1.1297098888844357	11553	l	l	3	NA	NA	NA	NA	NA	tek	kevešelltek	keveselltek	16	-1.728864901802033	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	kevešelltek	t	llt	ll	lt	linking vowel never
lövell	lövell	[/V][Prs.NDef.2Sg]	0.8506328807327909	6076	l	l	2	NA	NA	NA	NA	NA	s	lövells	lövellsz	16	-1.728864901802033	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	lövells	s	lls	ll	ls	linking vowel never
rühell	rühell	[/V][Prs.NDef.2Pl]	1.1255929646752671	11444	l	l	2	NA	NA	NA	NA	NA	tek	rühelltek	rühelltek	16	-1.728864901802033	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	rühelltek	t	llt	ll	lt	linking vowel never
tolong	tolong	[/V][Prs.NDef.2Sg]	1.2105607427804643	13917	n	g	2	tolongas	tolongasz	as	2	-2.6319548887939765	s	tolongs	tolongsz	16	-1.728864901802033	0.125	-2.0794415416798357	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tolongs	s	ngs	ng	gs	linking vowel varies
áld	áld	[/V][Prs.NDef.2Pl]	1.9847463785340496	82743	l	d	1	áldotok	áldotok	otok	16	-1.728864901802033	tok	áldtok	áldtok	2	-2.6319548887939765	8	2.0794415416798357	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	áldtok	t	ldt	ld	dt	linking vowel varies
čattint	csattint	[/V][Prs.NDef.3Pl]	-0.12544985638910458	642	n	t	2	čattintanak	csattintanak	anak	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	čattintanak	NA	NA	nt	NA	linking vowel always
fárast	fáraszt	[/V][Prs.NDef.2Pl]	1.459131449358052	24667	s	t	2	fárastotok	fárasztotok	otok	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	fárastotok	NA	NA	st	NA	linking vowel always
függest	függeszt	[/V][Prs.NDef.2Sg]	1.769359473897811	50390	s	t	2	függestes	függesztesz	es	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	függestes	NA	NA	st	NA	linking vowel always
gubbast	gubbaszt	[/V][Prs.NDef.2Pl]	0.9826787190478152	8235	s	t	2	gubbastotok	gubbasztotok	otok	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	gubbastotok	NA	NA	st	NA	linking vowel always
köhint	köhint	[/V][Prs.NDef.3Pl]	0.30731469754475466	1739	n	t	2	köhintenek	köhintenek	enek	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	köhintenek	NA	NA	nt	NA	linking vowel always
lobbant	lobbant	[/V][Prs.NDef.2Sg]	1.0172338821839055	8917	n	t	2	lobbantas	lobbantasz	as	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	lobbantas	NA	NA	nt	NA	linking vowel always
megdöbbent	megdöbbent	[/V][Prs.NDef.2Sg]	1.3803971731201916	20577	n	t	3	megdöbbentes	megdöbbentesz	es	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	megdöbbentes	NA	NA	nt	NA	linking vowel always
naḏothall	nagyothall	[/V][Prs.NDef.2Sg]	-0.30973559406005735	420	l	l	3	naḏothallas	nagyothallasz	as	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	naḏothallas	NA	NA	ll	NA	linking vowel always
pukkant	pukkant	[/V][Prs.NDef.3Pl]	-0.2054436274294014	534	n	t	2	pukkantanak	pukkantanak	anak	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	pukkantanak	NA	NA	nt	NA	linking vowel always
rothast	rothaszt	[/V][Prs.NDef.3Pl]	-0.25904288582387003	472	s	t	2	rothastanak	rothasztanak	anak	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	rothastanak	NA	NA	st	NA	linking vowel always
žibbast	zsibbaszt	[/V][Prs.NDef.3Pl]	0.02366369474724546	905	s	t	2	žibbastanak	zsibbasztanak	anak	15	-1.756893625402277	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	žibbastanak	NA	NA	st	NA	linking vowel always
állong	állong	[/V][Prs.NDef.3Pl]	-0.623354717032059	204	n	g	2	állonganak	állonganak	anak	15	-1.756893625402277	nak	állongnak	állongnak	7	-2.087886844443701	2.142857142857143	0.7621400520468967	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	állongnak	n	ngn	ng	gn	linking vowel varies
bossant	bosszant	[/V][Prs.NDef.2Pl]	1.6866614018736934	41653	n	t	2	bossantotok	bosszantotok	otok	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	bossantotok	NA	NA	nt	NA	linking vowel always
dagast	dagaszt	[/V][Prs.NDef.2Sg]	1.4185795307461468	22468	s	t	2	dagastas	dagasztasz	as	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	dagastas	NA	NA	st	NA	linking vowel always
ellentmond	ellentmond	[/V][Prs.NDef.2Pl]	1.8501894968434336	60698	n	d	3	ellentmondotok	ellentmondotok	otok	2	-2.6319548887939765	tok	ellentmondtok	ellentmondtok	14	-1.7868568487797198	0.14285714285714285	-1.9459101490553137	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ellentmondtok	t	ndt	nd	dt	linking vowel varies
füröst	füröszt	[/V][Prs.1Sg›2]	0.5572546007883294	3092	s	t	2	füröstelek	fürösztelek	elek	14	-1.7868568487797198	lek	füröstlek	fürösztlek	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	Prs.1Sg›2 (mondalak)	1749	test	füröstlek	l	stl	st	tl	linking vowel varies
ideért	ideért	[/V][Prs.NDef.3Pl]	2.3820844674594666	206571	r	t	3	ideértenek	ideértenek	enek	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	ideértenek	NA	NA	rt	NA	linking vowel always
kiṉiffant	kinyiffant	[/V][Prs.NDef.3Pl]	-0.20382009476518784	536	n	t	3	kiṉiffantanak	kinyiffantanak	anak	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kiṉiffantanak	NA	NA	nt	NA	linking vowel always
korṯint	kortyint	[/V][Prs.NDef.3Pl]	-0.2730686843881076	457	n	t	2	korṯintanak	kortyintanak	anak	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	korṯintanak	NA	NA	nt	NA	linking vowel always
olt	olt	[/V][Prs.NDef.2Pl]	2.01363438478017	88434	l	t	1	oltotok	oltotok	otok	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	oltotok	NA	NA	lt	NA	linking vowel always
ottfelejt	ottfelejt	[/V][Prs.NDef.2Sg]	0.4829895269186081	2606	j	t	3	ottfelejtes	ottfelejtesz	es	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	ottfelejtes	NA	NA	jt	NA	linking vowel always
riast	riaszt	[/V][Prs.NDef.2Sg]	1.8228823519462607	56999	s	t	2	riastas	riasztasz	as	14	-1.7868568487797198	s	riasts	riasztsz	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	Prs.NDef.2Sg (mondas)	4096	test	riasts	s	sts	st	ts	linking vowel varies
šüjjest	süllyeszt	[/V][Prs.NDef.2Sg]	1.4007847164155167	21566	s	t	2	šüjjestes	süllyesztesz	es	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šüjjestes	NA	NA	st	NA	linking vowel always
ébrest	ébreszt	[/V][Prs.NDef.2Pl]	2.0144439356578423	88599	s	t	2	ébrestetek	ébresztetek	etek	14	-1.7868568487797198	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	ébrestetek	NA	NA	st	NA	linking vowel always
fedd	fedd	[/V][Prs.NDef.2Pl]	0.5069790514629471	2754	d	d	1	NA	NA	NA	NA	NA	tek	feddtek	feddtek	13	-1.819041532151121	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	feddtek	t	ddt	dd	dt	linking vowel never
foṉṉast	fonnyaszt	[/V][Prs.NDef.3Pl]	0.4528000743853779	2431	s	t	2	foṉṉastanak	fonnyasztanak	anak	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	foṉṉastanak	NA	NA	st	NA	linking vowel always
furčáll	furcsáll	[/V][Prs.NDef.2Sg]	1.280240588315443	16339	l	l	2	NA	NA	NA	NA	NA	s	furčálls	furcsállsz	13	-1.819041532151121	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	furčálls	s	lls	ll	ls	linking vowel never
hegest	hegeszt	[/V][Prs.NDef.2Pl]	1.2270031659240292	14454	s	t	2	hegestetek	hegesztetek	etek	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	hegestetek	NA	NA	st	NA	linking vowel always
kiért	kiért	[/V][Prs.NDef.2Pl]	-0.29649698810459235	433	r	t	2	kiértetek	kiértetek	etek	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	kiértetek	NA	NA	rt	NA	linking vowel always
lázong	lázong	[/V][Prs.NDef.2Pl]	0.478803120085911	2581	n	g	2	NA	NA	NA	NA	NA	tok	lázongtok	lázongtok	13	-1.819041532151121	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	lázongtok	t	ngt	ng	gt	linking vowel never
méjest	mélyeszt	[/V][Prs.NDef.3Pl]	0.435487953982404	2336	s	t	2	méjestenek	mélyesztenek	enek	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	méjestenek	NA	NA	st	NA	linking vowel always
növest	növeszt	[/V][Prs.1Sg›2]	1.5623235102166582	31283	s	t	2	növestelek	növesztelek	elek	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	növestelek	NA	NA	st	NA	linking vowel always
odábbáll	odábbáll	[/V][Prs.NDef.3Pl]	-0.6128385983469038	209	l	l	3	NA	NA	NA	NA	NA	nak	odábbállnak	odábbállnak	13	-1.819041532151121	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	odábbállnak	n	lln	ll	ln	linking vowel never
šerkent	serkent	[/V][Prs.NDef.2Sg]	2.050384267520748	96243	n	t	2	šerkentes	serkentesz	es	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	šerkentes	NA	NA	nt	NA	linking vowel always
sakast	szakaszt	[/V][Prs.NDef.3Pl]	0.4360453373511952	2339	s	t	2	sakastanak	szakasztanak	anak	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	sakastanak	NA	NA	st	NA	linking vowel always
told	told	[/V][Prs.NDef.2Sg]	1.2461933447518363	15107	l	d	1	toldas	toldasz	as	13	-1.819041532151121	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	toldas	NA	NA	ld	NA	linking vowel always
támast	támaszt	[/V][Prs.1Sg›2]	2.412676973025972	221647	s	t	2	támastalak	támasztalak	alak	13	-1.819041532151121	lak	támastlak	támasztlak	1	-2.932984884457958	13	2.5649493574615367	TRUE	Prs.1Sg›2 (mondalak)	1749	test	támastlak	l	stl	st	tl	linking vowel varies
