lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
ömleng	ömleng	[/V][Prs.NDef.3Pl]	0.2612518642658714	1564	ng	n	g	2	cc	ömlengenek	ömlengenek	enek	100	-0.9329848844579578	nek	ömlengnek	ömlengnek	7	-2.087886844443701	14.285714285714286	2.659260036932778	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ömlengnek
gördít	gördít	[/V][Prs.NDef.2Sg]	1.1531969201917915	12195	t	t		2	vc	gördítes	gördítesz	es	99	-0.937349689860408	s	gördíts	gördítsz	1	-2.932984884457958	99	4.59511985013459	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ömlest	ömleszt	[/V][Prs.NDef.3Pl]	1.0226066659477666	9028	st	s	t	2	cc	ömlestenek	ömlesztenek	enek	98	-0.9417588087654628	nek	ömlestnek	ömlesztnek	1	-2.932984884457958	98	4.584967478670572	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ömlestnek
reng	reng	[/V][Prs.NDef.3Pl]	1.2320515955366076	14623	ng	n	g	1	cc	rengenek	rengenek	enek	97	-0.946213150191713	nek	rengnek	rengnek	24	-1.552773642746352	4.041666666666667	1.3966571481554373	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rengnek
közvetít	közvetít	[/V][Prs.NDef.2Pl]	2.400045025018131	215293	t	t		3	vc	közvetítetek	közvetítetek	etek	73	-1.069662024337502	tek	közvetíttek	közvetíttek	96	-0.9507136514183894	0.7604166666666666	-0.27388875031944515	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
közöl	közöl	[/V][Prs.NDef.2Pl]	3.245644776043709	1508793	l	l		2	vc	közöletek	közöletek	etek	1	-2.932984884457958	tök	közöltök	közöltök	95	-0.95526127916911	0.010526315789473684	-4.553876891600541	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
kíšért	kísért	[/V][Prs.1Sg›2]	1.5551849523789012	30773	rt	r	t	2	cc	kíšértelek	kísértelek	elek	93	-0.9645019359040228	lek	kíšértlek	kísértlek	1	-2.932984884457958	93	4.532599493153256	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kíšértlek
háborít	háborít	[/V][Prs.NDef.3Pl]	0.6857951400482569	4157	t	t		3	vc	háborítanak	háborítanak	anak	92	-0.9691970571124026	nak	háborítnak	háborítnak	1	-2.932984884457958	92	4.5217885770490405	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
veršeng	verseng	[/V][Prs.NDef.2Sg]	1.673041590197379	40367	ng	n	g	2	cc	veršenges	versengesz	es	15	-1.756893625402277	s	veršengs	versengsz	92	-0.9691970571124026	0.16304347826086957	-1.8137383759468302	TRUE	Prs.NDef.2Sg (mondas)	4096	test	veršengs
alapít	alapít	[/V][Prs.NDef.2Pl]	2.6209976060676277	358082	t	t		3	vc	alapítotok	alapítotok	otok	91	-0.9739434921368644	tok	alapíttok	alapíttok	1	-2.932984884457958	91	4.51085950651685	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
sembešít	szembesít	[/V][Prs.1Sg›2]	1.6095044253327846	34873	t	t		3	vc	sembešítelek	szembesítelek	elek	91	-0.9739434921368644	lek	sembešítlek	szembesítlek	1	-2.932984884457958	91	4.51085950651685	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
bánt	bánt	[/V][Prs.NDef.2Pl]	2.302654646830123	172044	nt	n	t	1	cc	bántotok	bántotok	otok	89	-0.983594877813045	tok	bánttok	bánttok	1	-2.932984884457958	89	4.48863636973214	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	bánttok
terjest	terjeszt	[/V][Prs.NDef.2Pl]	2.4984882437993483	270068	st	s	t	2	cc	terjestetek	terjesztetek	etek	89	-0.983594877813045	tek	terjesttek	terjeszttek	1	-2.932984884457958	89	4.48863636973214	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	terjesttek
čábít	csábít	[/V][Prs.NDef.2Sg]	2.004221969439173	86538	t	t		2	vc	čábítas	csábítasz	as	88	-0.9885022123077892	s	čábíts	csábítsz	6	-2.1548336340743144	14.666666666666666	2.6855773452501515	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
iráṉít	irányít	[/V][Prs.NDef.2Pl]	2.818759066171529	564604	t	t		3	vc	iráṉítotok	irányítotok	otok	87	-0.9934656318393392	tok	iráṉíttok	irányíttok	2	-2.6319548887939765	43.5	3.7727609380946383	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
šokall	sokall	[/V][Prs.NDef.3Pl]	1.272002819729194	16032	ll	l	l	2	cc	šokallanak	sokallanak	anak	4	-2.3309248931299953	nak	šokallnak	sokallnak	87	-0.9934656318393392	0.04597701149425287	-3.079613757534693	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šokallnak
takarít	takarít	[/V][Prs.NDef.2Pl]	2.3213553002440577	179614	t	t		3	vc	takarítotok	takarítotok	otok	87	-0.9934656318393392	tok	takaríttok	takaríttok	48	-1.2517436470823706	1.8125	0.5947071077466928	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
borzong	borzong	[/V][Prs.NDef.2Sg]	1.0175746771538423	8924	ng	n	g	2	cc	borzongas	borzongasz	as	5	-2.234014880121939	s	borzongs	borzongsz	85	-1.0035659587436652	0.058823529411764705	-2.833213344056216	TRUE	Prs.NDef.2Sg (mondas)	4096	test	borzongs
derít	derít	[/V][Prs.NDef.2Sg]	1.930016597850253	72946	t	t		2	vc	derítes	derítesz	es	85	-1.0035659587436652	s	deríts	derítsz	4	-2.3309248931299953	21.25	3.056356895370426	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
kérd	kérd	[/V][Prs.1Sg›2]	1.9986204382455903	85429	rd	r	d	1	cc	kérdelek	kérdelek	elek	85	-1.0035659587436652	lek	kérdlek	kérdlek	43	-1.2995164288783714	1.9767441860465116	0.6814511407967541	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kérdlek
említ	említ	[/V][Prs.NDef.2Pl]	2.960327930133322	782191	t	t		2	vc	említetek	említetek	etek	84	-1.0087055983960762	tek	említtek	említtek	21	-1.6107655897240385	4	1.3862943611198906	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
peng	peng	[/V][Prs.NDef.3Pl]	0.8837865278753886	6558	ng	n	g	1	cc	pengenek	pengenek	enek	84	-1.0087055983960762	nek	pengnek	pengnek	41	-1.3202010277382223	2.048780487804878	0.7172447321390059	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	pengnek
ujjong	ujjong	[/V][Prs.NDef.2Sg]	1.3958430545563227	21322	ng	n	g	2	cc	ujjongas	ujjongasz	as	10	-1.9329848844579576	s	ujjongs	ujjongsz	83	-1.0139067920818838	0.12048192771084337	-2.1162555148025524	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ujjongs
reštell	restell	[/V][Prs.NDef.2Pl]	0.8460340874569128	6012	ll	l	l	2	cc	reštelletek	restelletek	etek	3	-2.455863629738295	tek	reštelltek	restelltek	82	-1.019171032074241	0.036585365853658534	-3.3081069585961433	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	reštelltek
őrjöng	őrjöng	[/V][Prs.NDef.2Sg]	1.1505535667721816	12121	ng	n	g	2	cc	őrjönges	őrjöngesz	es	11	-1.8915921992997329	s	őrjöngs	őrjöngsz	82	-1.019171032074241	0.13414634146341464	-2.0088239744658827	TRUE	Prs.NDef.2Sg (mondas)	4096	test	őrjöngs
peng	peng	[/V][Prs.NDef.2Pl]	0.8837865278753886	6558	ng	n	g	1	cc	pengetek	pengetek	etek	81	-1.024499865579308	tek	pengtek	pengtek	40	-1.3309248931299955	2.025	0.7055697005585024	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	pengtek
ráng	ráng	[/V][Prs.NDef.3Pl]	1.3527524056886966	19308	ng	n	g	1	cc	ránganak	ránganak	anak	80	-1.0298948974660145	nak	rángnak	rángnak	20	-1.6319548887939763	4	1.3862943611198906	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rángnak
fesít	feszít	[/V][Prs.NDef.2Pl]	1.940817998897179	74783	t	t		2	vc	fesítetek	feszítetek	etek	79	-1.0353577931675164	tek	fesíttek	feszíttek	28	-1.4858268531157386	2.8214285714285716	1.0372433422918177	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
heješbít	helyesbít	[/V][Prs.NDef.3Pl]	1.6183064938701084	35587	t	t		3	vc	heješbítenek	helyesbítenek	enek	79	-1.0353577931675164	nek	heješbítnek	helyesbítnek	1	-2.932984884457958	79	4.3694478524670215	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
kérd	kérd	[/V][Prs.NDef.2Sg]	1.9986204382455903	85429	rd	r	d	1	cc	kérdes	kérdesz	es	79	-1.0353577931675164	s	kérds	kérdsz	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kérds
megšért	megsért	[/V][Prs.1Sg›2]	2.1871545349738746	131868	rt	r	t	2	cc	megšértelek	megsértelek	elek	79	-1.0353577931675164	lek	megšértlek	megsértlek	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	Prs.1Sg›2 (mondalak)	1749	test	megšértlek
pillant	pillant	[/V][Prs.NDef.2Pl]	2.0275762625908595	91319	nt	n	t	2	cc	pillantotok	pillantotok	otok	78	-1.0408902817674774	tok	pillanttok	pillanttok	1	-2.932984884457958	78	4.356708826689592	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	pillanttok
usít	uszít	[/V][Prs.NDef.2Sg]	1.2544512253157505	15397	t	t		2	vc	usítas	uszítasz	as	78	-1.0408902817674774	s	usíts	uszítsz	3	-2.455863629738295	26	3.258096538021482	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
márt	márt	[/V][Prs.NDef.2Sg]	1.600189576284433	34133	rt	r	t	1	cc	mártas	mártasz	as	77	-1.046494159285476	s	márts	mártsz	1	-2.932984884457958	77	4.343805421853684	TRUE	Prs.NDef.2Sg (mondas)	4096	test	márts
ring	ring	[/V][Prs.NDef.2Sg]	1.9599496550527609	78151	ng	n	g	1	cc	ringas	ringasz	as	9	-1.978742375018633	s	rings	ringsz	77	-1.046494159285476	0.11688311688311688	-2.1465808445174646	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rings
tudóšít	tudósít	[/V][Prs.NDef.2Sg]	1.8553673509578448	61426	t	t		3	vc	tudóšítas	tudósítasz	as	77	-1.046494159285476	s	tudóšíts	tudósítsz	3	-2.455863629738295	25.666666666666668	3.245193133185574	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
kérd	kérd	[/V][Prs.NDef.3Pl]	1.9986204382455903	85429	rd	r	d	1	cc	kérdenek	kérdenek	enek	76	-1.0521712921771664	nek	kérdnek	kérdnek	65	-1.1200715278151023	1.1692307692307693	0.15634607039069404	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kérdnek
röštell	röstell	[/V][Prs.NDef.3Pl]	0.6188309378930578	3563	ll	l	l	2	cc	röštellenek	röstellenek	enek	7	-2.087886844443701	nek	röštellnek	röstellnek	76	-1.0521712921771664	0.09210526315789473	-2.384823191231018	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	röštellnek
sállít	szállít	[/V][Prs.NDef.2Pl]	2.8378516689698947	589979	t	t		2	vc	sállítotok	szállítotok	otok	76	-1.0521712921771664	tok	sállíttok	szállíttok	2	-2.6319548887939765	38	3.6375861597263857	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
čábít	csábít	[/V][Prs.1Sg›2]	2.004221969439173	86538	t	t		2	vc	čábítalak	csábítalak	alak	72	-1.0756523880266893	lak	čábítlak	csábítlak	5	-2.234014880121939	14.4	2.667228206581955	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
fürkés	fürkész	[/V][Prs.NDef.2Pl]	1.3500900902775137	19190	s	s		2	vc	fürkésetek	fürkészetek	etek	1	-2.932984884457958	tek	fürkéstek	fürkésztek	71	-1.0817265357388826	0.014084507042253521	-4.2626798770413155	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
kering	kering	[/V][Prs.NDef.2Sg]	1.9960046439135095	84916	ng	n	g	2	cc	keringes	keringesz	es	32	-1.427834906138052	s	kerings	keringsz	70	-1.087886844443701	0.45714285714285713	-0.7827593392496325	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kerings
šebešít	sebesít	[/V][Prs.NDef.3Pl]	0.7815963243815733	5183	t	t		3	vc	šebešítenek	sebesítenek	enek	70	-1.087886844443701	nek	šebešítnek	sebesítnek	2	-2.6319548887939765	35	3.5553480614894135	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sít	szít	[/V][Prs.NDef.2Sg]	1.4876968332458935	26344	t	t		1	vc	sítas	szítasz	as	70	-1.087886844443701	s	síts	szítsz	3	-2.455863629738295	23.333333333333332	3.1498829533812494	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
vét	vét	[/V][Prs.1Sg›2]	1.835749387201584	58713	t	t		1	vc	vételek	vételek	elek	70	-1.087886844443701	lek	vétlek	vétlek	1	-2.932984884457958	70	4.248495242049359	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
alakít	alakít	[/V][Prs.1Sg›2]	3.073036794898776	1013962	t	t		3	vc	alakítalak	alakítalak	alak	68	-1.1004759717517214	lak	alakítlak	alakítlak	9	-1.978742375018633	7.555555555555555	2.0222831278398874	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
bojong	bolyong	[/V][Prs.NDef.2Pl]	1.5543797744589725	30716	ng	n	g	2	cc	bojongotok	bolyongotok	otok	1	-2.932984884457958	tok	bojongtok	bolyongtok	68	-1.1004759717517214	0.014705882352941176	-4.219507705176107	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	bojongtok
idegešít	idegesít	[/V][Prs.1Sg›2]	1.810846170669695	55441	t	t		4	vc	idegešítelek	idegesítelek	elek	68	-1.1004759717517214	lek	idegešítlek	idegesítlek	3	-2.455863629738295	22.666666666666668	3.120895416507997	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
kárörvend	kárörvend	[/V][Prs.NDef.3Pl]	0.26622159470369994	1582	nd	n	d	3	cc	kárörvendenek	kárörvendenek	enek	68	-1.1004759717517214	nek	kárörvendnek	kárörvendnek	9	-1.978742375018633	7.555555555555555	2.0222831278398874	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kárörvendnek
sabadít	szabadít	[/V][Prs.1Sg›2]	2.004598196988304	86613	t	t		3	vc	sabadítalak	szabadítalak	alak	68	-1.1004759717517214	lak	sabadítlak	szabadítlak	31	-1.4416231906236852	2.193548387096774	0.7855205006909604	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
félreért	félreért	[/V][Prs.1Sg›2]	1.6781859130022172	40848	rt	r	t	3	cc	félreértelek	félreértelek	elek	67	-1.1069100817571311	lek	félreértlek	félreértlek	4	-2.3309248931299953	16.75	2.8183982582710754	TRUE	Prs.1Sg›2 (mondalak)	1749	test	félreértlek
javall	javall	[/V][Prs.NDef.3Pl]	1.2947990163957603	16896	ll	l	l	2	cc	javallanak	javallanak	anak	66	-1.1134409489160892	nak	javallnak	javallnak	22	-1.5905622036357516	3	1.0986122886681098	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	javallnak
borong	borong	[/V][Prs.NDef.3Pl]	0.4584795273811454	2463	ng	n	g	2	cc	boronganak	boronganak	anak	65	-1.1200715278151023	nak	borongnak	borongnak	36	-1.3766823836906703	1.8055555555555556	0.5908683314395271	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	borongnak
tudatošít	tudatosít	[/V][Prs.NDef.2Sg]	1.9109825194386432	69818	t	t		4	vc	tudatošítas	tudatosítasz	as	65	-1.1200715278151023	s	tudatošíts	tudatosítsz	2	-2.6319548887939765	32.5	3.481240089335692	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
višít	visít	[/V][Prs.NDef.2Sg]	1.2124290807099256	13977	t	t		2	vc	višítas	visítasz	as	65	-1.1200715278151023	s	višíts	visítsz	2	-2.6319548887939765	32.5	3.481240089335692	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
olvast	olvaszt	[/V][Prs.NDef.2Sg]	1.807117150142854	54967	st	s	t	2	cc	olvastas	olvasztasz	as	64	-1.1268049104740707	s	olvasts	olvasztsz	1	-2.932984884457958	64	4.1588830833596715	TRUE	Prs.NDef.2Sg (mondas)	4096	test	olvasts
ṉilvánít	nyilvánít	[/V][Prs.1Sg›2]	2.334988960664373	185342	t	t		3	vc	ṉilvánítalak	nyilvánítalak	alak	63	-1.133644335004376	lak	ṉilvánítlak	nyilvánítlak	8	-2.0298948974660145	7.875	2.063693184711697	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
rögzít	rögzít	[/V][Prs.NDef.2Pl]	2.8694357903583865	634484	t	t		2	vc	rögzítetek	rögzítetek	etek	63	-1.133644335004376	tek	rögzíttek	rögzíttek	20	-1.6319548887939763	3.15	1.1474024528375417	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
šántít	sántít	[/V][Prs.NDef.2Sg]	1.2909521358620242	16747	t	t		2	vc	šántítas	sántítasz	as	62	-1.140593194959704	s	šántíts	sántítsz	3	-2.455863629738295	20.666666666666668	3.028522096376982	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
naḏít	nagyít	[/V][Prs.NDef.2Sg]	1.3321160817639788	18412	t	t		2	vc	naḏítas	nagyítasz	as	61	-1.1476550494471909	s	naḏíts	nagyítsz	1	-2.932984884457958	61	4.110873864173311	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
vičorít	vicsorít	[/V][Prs.NDef.3Pl]	0.2050018482655738	1374	t	t		3	vc	vičorítanak	vicsorítanak	anak	61	-1.1476550494471909	nak	vičorítnak	vicsorítnak	5	-2.234014880121939	12.2	2.501435951739211	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
čöng	csöng	[/V][Prs.NDef.3Pl]	0.7762002450922876	5119	ng	n	g	1	cc	čöngenek	csöngenek	enek	59	-1.1621328728158136	nek	čöngnek	csöngnek	7	-2.087886844443701	8.428571428571429	2.1316272948504063	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	čöngnek
lejt	lejt	[/V][Prs.NDef.2Sg]	1.1958342577365526	13453	jt	j	t	1	cc	lejtes	lejtesz	es	59	-1.1621328728158136	s	lejts	lejtsz	24	-1.552773642746352	2.4583333333333335	0.8994836135577738	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lejts
sárít	szárít	[/V][Prs.NDef.2Sg]	2.0462401528444896	95329	t	t		2	vc	sárítas	szárítasz	as	59	-1.1621328728158136	s	sáríts	szárítsz	1	-2.932984884457958	59	4.07753744390572	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
lat	lat	[/V][Prs.1Sg›2]	2.375846212858608	203625	t	t		1	vc	latalak	latalak	alak	1	-2.932984884457958	lak	latlak	latlak	58	-1.169556890895021	0.017241379310344827	-4.060443010546419	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
létešít	létesít	[/V][Prs.NDef.2Pl]	2.174723559080672	128147	t	t		3	vc	létešítetek	létesítetek	etek	58	-1.169556890895021	tek	létešíttek	létesíttek	25	-1.5350448757859203	2.32	0.8415671856782185	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
sólít	szólít	[/V][Prs.NDef.2Pl]	2.4536906166811505	243599	t	t		2	vc	sólítotok	szólítotok	otok	58	-1.169556890895021	tok	sólíttok	szólíttok	3	-2.455863629738295	19.333333333333332	2.9618307218783095	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
ḏújt	gyújt	[/V][Prs.NDef.2Pl]	2.117290442944573	112273	jt	j	t	1	cc	ḏújtotok	gyújtotok	otok	57	-1.1771100287854663	tok	ḏújttok	gyújttok	2	-2.6319548887939765	28.5	3.349904087274605	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ḏújttok
résešít	részesít	[/V][Prs.NDef.2Pl]	2.415730708682073	223211	t	t		3	vc	résešítetek	részesítetek	etek	57	-1.1771100287854663	tek	résešíttek	részesíttek	7	-2.087886844443701	8.142857142857142	2.097141118779237	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
ürít	ürít	[/V][Prs.NDef.2Sg]	1.6233899926917823	36006	t	t		2	vc	ürítes	ürítesz	es	57	-1.1771100287854663	s	üríts	ürítsz	3	-2.455863629738295	19	2.9444389791664403	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ištenít	istenít	[/V][Prs.NDef.2Sg]	1.1016435721673623	10830	t	t		3	vc	ištenítes	istenítesz	es	56	-1.1847968574517571	s	išteníts	istenítsz	4	-2.3309248931299953	14	2.6390573296152584	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
lövell	lövell	[/V][Prs.NDef.2Pl]	0.8506328807327909	6076	ll	l	l	2	cc	lövelletek	lövelletek	etek	1	-2.932984884457958	tek	lövelltek	lövelltek	56	-1.1847968574517571	0.017857142857142856	-4.02535169073515	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lövelltek
vesít	veszít	[/V][Prs.1Sg›2]	2.5808730275382565	326481	t	t		2	vc	vesítelek	veszítelek	elek	56	-1.1847968574517571	lek	vesítlek	veszítlek	14	-1.7868568487797198	4	1.3862943611198906	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
borít	borít	[/V][Prs.1Sg›2]	2.326496703561112	181753	t	t		2	vc	borítalak	borítalak	alak	55	-1.192622194963714	lak	borítlak	borítlak	2	-2.6319548887939765	27.5	3.3141860046725258	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
dičőít	dicsőít	[/V][Prs.NDef.2Pl]	1.627304421058387	36332	t	t		3	vc	dičőítetek	dicsőítetek	etek	54	-1.2005911246349894	tek	dičőíttek	dicsőíttek	2	-2.6319548887939765	27	3.295836866004329	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
idegenít	idegenít	[/V][Prs.NDef.3Pl]	0.7317510840607471	4621	t	t		4	vc	idegenítenek	idegenítenek	enek	54	-1.2005911246349894	nek	idegenítnek	idegenítnek	4	-2.3309248931299953	13.5	2.6026896854443837	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ődöng	ődöng	[/V][Prs.NDef.3Pl]	0.09150078324120914	1058	ng	n	g	2	cc	ődöngenek	ődöngenek	enek	54	-1.2005911246349894	nek	ődöngnek	ődöngnek	7	-2.087886844443701	7.714285714285714	2.043073897508961	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ődöngnek
aprít	aprít	[/V][Prs.NDef.2Sg]	1.6980731247226395	42762	t	t		2	vc	aprítas	aprítasz	as	53	-1.2087090148571689	s	apríts	aprítsz	4	-2.3309248931299953	13.25	2.583997552432231	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
merít	merít	[/V][Prs.1Sg›2]	2.229707939547056	145443	t	t		2	vc	merítelek	merítelek	elek	53	-1.2087090148571689	lek	merítlek	merítlek	26	-1.5180115364871398	2.0384615384615383	0.7121953755306397	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
tasít	taszít	[/V][Prs.1Sg›2]	1.7527658085773925	48501	t	t		2	vc	tasítalak	taszítalak	alak	53	-1.2087090148571689	lak	tasítlak	taszítlak	5	-2.234014880121939	10.6	2.3608540011180215	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
vetít	vetít	[/V][Prs.NDef.2Pl]	2.274749092683765	161337	t	t		2	vc	vetítetek	vetítetek	etek	53	-1.2087090148571689	tek	vetíttek	vetíttek	47	-1.2608870265222405	1.127659574468085	0.12014431184206321	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
virít	virít	[/V][Prs.NDef.2Sg]	1.5434119422673724	29950	t	t		2	vc	virítas	virítasz	as	53	-1.2087090148571689	s	viríts	virítsz	11	-1.8915921992997329	4.818181818181818	1.5723966407537513	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
bolondít	bolondít	[/V][Prs.NDef.2Sg]	1.0574871690676615	9783	t	t		3	vc	bolondítas	bolondítasz	as	52	-1.2169815408231586	s	bolondíts	bolondítsz	1	-2.932984884457958	52	3.9512437185814275	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
hőzöng	hőzöng	[/V][Prs.NDef.2Sg]	0.5271609330337924	2885	ng	n	g	2	cc	hőzönges	hőzöngesz	es	6	-2.1548336340743144	s	hőzöngs	hőzöngsz	52	-1.2169815408231586	0.11538461538461539	-2.159484249353372	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hőzöngs
kéṉserít	kényszerít	[/V][Prs.NDef.2Pl]	2.415771565786459	223232	t	t		3	vc	kéṉserítetek	kényszerítetek	etek	52	-1.2169815408231586	tek	kéṉseríttek	kényszeríttek	21	-1.6107655897240385	2.4761904761904763	0.9067212808580044	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
mozdít	mozdít	[/V][Prs.NDef.2Sg]	1.6881602267380789	41797	t	t		2	vc	mozdítas	mozdítasz	as	52	-1.2169815408231586	s	mozdíts	mozdítsz	2	-2.6319548887939765	26	3.258096538021482	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
zeng	zeng	[/V][Prs.NDef.2Sg]	1.7743979085034178	50978	ng	n	g	1	cc	zenges	zengesz	es	39	-1.3419202774314587	s	zengs	zengsz	52	-1.2169815408231586	0.75	-0.2876820724517809	TRUE	Prs.NDef.2Sg (mondas)	4096	test	zengs
ešeng	eseng	[/V][Prs.NDef.3Pl]	0.2304746673120323	1457	ng	n	g	2	cc	ešengenek	esengenek	enek	51	-1.2254147083600215	nek	ešengnek	esengnek	22	-1.5905622036357516	2.3181818181818183	0.84078317936601	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ešengnek
huṉorít	hunyorít	[/V][Prs.NDef.3Pl]	0.5383068266009807	2960	t	t		3	vc	huṉorítanak	hunyorítanak	anak	51	-1.2254147083600215	nak	huṉorítnak	hunyorítnak	2	-2.6319548887939765	25.5	3.2386784521643803	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ejt	ejt	[/V][Prs.1Sg›2]	2.54627650321544	301482	jt	j	t	1	cc	ejtelek	ejtelek	elek	50	-1.234014880121939	lek	ejtlek	ejtlek	2	-2.6319548887939765	25	3.2188758248682006	TRUE	Prs.1Sg›2 (mondalak)	1749	test	ejtlek
hord	hord	[/V][Prs.1Sg›2]	2.5559590570874056	308279	rd	r	d	1	cc	hordalak	hordalak	alak	50	-1.234014880121939	lak	hordlak	hordlak	13	-1.819041532151121	3.8461538461538463	1.3470736479666094	TRUE	Prs.1Sg›2 (mondalak)	1749	test	hordlak
utašít	utasít	[/V][Prs.NDef.2Pl]	2.3340952803215553	184961	t	t		3	vc	utašítotok	utasítotok	otok	50	-1.234014880121939	tok	utašíttok	utasíttok	4	-2.3309248931299953	12.5	2.5257286443082556	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
boldogít	boldogít	[/V][Prs.1Sg›2]	1.1876877388246496	13203	t	t		3	vc	boldogítalak	boldogítalak	alak	49	-1.2427888044294442	lak	boldogítlak	boldogítlak	2	-2.6319548887939765	24.5	3.1986731175506815	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
